img_entrenamiento,validacion,preprocesamiento,inpaint,RGB_gray,arquitectura,capas,filtros,neuronas,test,Acc,Bal_acc,F_score,Kappa,AUC,Tiempo(mins)
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5043291331538187,1.4673447728157043
OCT_S,Sí­,Sí­,No,RGB,Mobeen,4,2.0,32/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5162460946520765,4.74965793689092
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,0.5,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.48022473750461564,3.2697192470232648
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,0.5,64/128,Samsung,0.4946236559139785,0.2032340425531915,0.3665750332624081,0.008843537414966018,0.5500637984807962,1.669448693593343
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,0/0,iphone,0.46464646464646464,0.19166666666666668,0.3076280041797283,-0.02580645161290307,0.4823483322768237,2.021878949801127
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,0/0,Samsung,0.43010752688172044,0.17770212765957444,0.334055491640395,-0.06320103537532362,0.511315500223245,1.1083290338516236
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,0.5,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5,1.7530137777328492
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,1.0,128/256/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.508766786347054,3.062882995605469
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,128/64,iphone,0.3434343434343434,0.22674825174825175,0.31518569748975067,0.06712090461003173,0.598288487618173,4.288202591737112
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,100/50,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5529553889518597,5.4546258846918745
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,512/256,iphone,0.5050505050505051,0.22310606060606059,0.3703387553152811,0.06333268970843786,0.4777883023234969,2.150902871290843
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,1.0,512/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.462324775191645,2.300474421183268
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,100/50,iphone,0.43434343434343436,0.17916666666666667,0.29572318934021063,-0.06512968299711819,0.5427197253478189,4.701912073294322
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,512/256,Samsung,0.3763440860215054,0.16391489361702127,0.32977440788768625,-0.06621862028068781,0.4464916927977195,1.347455374399821
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,128/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4671289528835981,2.5019027670224507
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,1.0,512/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5120069559469107,1.8570284525553384
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,0.5,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5031456459637035,5.171872075398763
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,128/64,iphone,0.48484848484848486,0.20984848484848487,0.34831522155465816,0.02772963604852685,0.45684684793160113,1.822893246014913
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5461571058589464,1.9055930256843567
OCT_i,Sí­,Sí­,No,RGB,Mobeen,4,2.0,32/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5159101565968941,9.187285196781158
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,128/64,Samsung,0.4946236559139785,0.19948936170212767,0.35297934524199,-0.0011452130096198943,0.42620051594291797,1.1164248943328858
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.48448697478154734,1.1719860275586447
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,0.5,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5539151506038964,2.42457416454951
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,64/128,iphone,0.4444444444444444,0.18825757575757576,0.31218409469000485,-0.04330331481126648,0.4700438465968251,2.0107222040494284
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,100/50,Samsung,0.43010752688172044,0.21140425531914894,0.3812435368412598,0.03617520531873286,0.5334289451186012,6.200846580664317
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.48064202634685155,5.307293426990509
OCT_S,Sí­,Sí­,No,RGB,Mobeen,4,2.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5195120551559429,3.6078530033429463
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,64/128,Samsung,0.5053763440860215,0.20374468085106381,0.36005506149136945,0.024623803009576006,0.5792299964051615,1.2542452057202658
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4958547750698914,2.3471608122189838
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,128/256,iphone,0.16161616161616163,0.24318181818181817,0.14780908223531175,0.028838198794468695,0.5557930684951577,3.3539368708928428
OCT_S_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,256/128,iphone,0.48484848484848486,0.20492424242424243,0.3358056085328812,0.02018241800892684,0.5365959259411566,10.14385392665863
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4454667302526327,2.049118212858836
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,0.5,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5,1.4520108381907144
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,128/256,iphone,0.48484848484848486,0.20492424242424243,0.3328340880065018,0.010194079592236838,0.4705049029029255,2.1107112050056456
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,0.5,128/256,Samsung,0.5053763440860215,0.2794468085106383,0.4439933400588897,0.13610662358642978,0.5868642142484533,1.1978483955065409
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5073666210670315,3.638363480567932
OCT_i,Sí­,Sí­,No,RGB,Mobeen,4,2.0,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5751498610603758,4.793764098485311
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,128/512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.39668488526217666,4.241026163101196
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,0/0,iphone,0.48484848484848486,0.20984848484848487,0.35036075036075043,0.037368922783603375,0.45758127341574684,4.092280725638072
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.44556445990190385,1.8784431974093119
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,4.344691455364227
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4937941466498238,6.393205225467682
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,256/128,iphone,0.3434343434343434,0.18849067599067598,0.3073941166046429,-0.06363636363636349,0.5517742795211393,9.903801055749257
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,0/0,Samsung,0.5053763440860215,0.21872340425531914,0.41326609568024764,0.061430451952610765,0.5395181309505401,3.331285293896993
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,64/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4999354672949375,3.48578364054362
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Básica,2,1.0,120/84,iphone,0.4444444444444444,0.20795454545454545,0.35436805329278454,0.035771205950062,0.5193857773449864,5.446475553512573
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5,4.435068849722544
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5001936969313047,4.920653037230173
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,64/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5610305696304863,1.5649756073951722
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,256/128,Samsung,0.3655913978494624,0.1971063829787234,0.33155724828643063,-0.000547045951859948,0.46532540148337176,12.077005966504414
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,512/256,iphone,0.36363636363636365,0.16477272727272727,0.29615975422427043,-0.07776049766718507,0.4637607628591337,4.225529138247172
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,3.147771966457367
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Básica,2,1.0,120/84,Samsung,0.45161290322580644,0.1862127659574468,0.35303339423883157,-0.014545454545454639,0.4329658234621032,5.44965880314509
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4932573724724888,5.387588171164195
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,256/128,Samsung,0.43010752688172044,0.20017021276595742,0.37628719349149453,0.014791125324804977,0.5566038178831147,9.985691146055858
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,512/256,Samsung,0.46236559139784944,0.21293617021276595,0.4045772316737628,0.06174334140435844,0.5040419417805742,3.7591391166051227
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,128/256/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5319572642946601,6.519045126438141
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5037990030180206,4.335336450735728
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.47767540751240256,2.9403699318567913
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.49299750688725946,2.6129589676856995
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,128/256/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5825775277690097,2.189110251267751
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,128/64,iphone,0.47474747474747475,0.20075757575757577,0.32828282828282834,-0.0013616028010114967,0.5171744864802321,3.160762627919515
OCT_S_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5315722450834688,8.953308415412902
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5041452249301086,2.8150135318438214
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4812844204406212,2.175455419222514
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,512/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.498120752659989,2.5077860991160077
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,3.3282708525657654
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,128/512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.582594725328838,2.0128908157348633
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,128/64,Samsung,0.4731182795698925,0.20595744680851064,0.3938508354439774,0.042848141146817786,0.4816550234020257,3.9300036629041037
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,0.5,512/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5816806078567621,2.0583820780118307
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,128/64,iphone,0.40404040404040403,0.21349067599067598,0.3407258779075417,-0.017064252133031532,0.4849611588994128,7.904349092642466
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5022863862032925,2.946065060297648
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4037592695526005,2.1304908990859985
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,128/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49259418374091213,6.167028733094534
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,64/128,iphone,0.494949494949495,0.21401515151515152,0.35353535353535354,0.03715230499902744,0.4555877277802411,3.8098696947097777
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,128/64,Samsung,0.4731182795698925,0.18723404255319148,0.32462130131072914,-0.04398625429553271,0.4898940951834643,8.005613883336386
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5273128396255184,3.5016276439030967
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,128/64,Samsung,0.4731182795698925,0.18723404255319148,0.3270082226438963,-0.04374713696747601,0.49628887178242165,4.61302508910497
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,2.2594913641611734
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5110695602674212,5.992230828603109
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,128/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5,2.588858977953593
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,64/128,Samsung,0.45161290322580644,0.20868085106382978,0.3918973241594668,0.0389057750759878,0.4360805578275272,3.8910568277041118
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,64/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5176777978201931,6.57501855691274
OCT_S_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,64/32,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5385867796583192,4.682268599669139
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,64/32,iphone,0.40404040404040403,0.17159090909090907,0.29529713287395465,-0.08146639511201625,0.5327634296916725,4.791760655244191
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,64/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4803225960527359,1.6487265984217325
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4464372343675732,3.787491492430369
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,64/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4260266354160148,3.199657380580902
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,128/256,iphone,0.41414141414141414,0.24251165501165498,0.3762762468264086,0.08157389635316692,0.5156080229516369,3.102538009484609
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,64/32,Samsung,0.4838709677419355,0.22519148936170214,0.4188712095565121,0.08204811844540394,0.5109750798414706,3.4086920261383056
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,128/512/256,iphone,0.46464646464646464,0.19166666666666668,0.31193049374867554,-0.0182418008926839,0.45296649194329835,3.4214768926302592
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,64/128,Samsung,0.4731182795698925,0.18723404255319148,0.3343843479666909,-0.02820397111913353,0.5504160254243482,3.166233964761098
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,64/32,Samsung,0.4838709677419355,0.22519148936170214,0.4118072787427626,0.06688963210702337,0.4964390637473808,5.2297808210055035
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,128/256/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.46465709703801983,4.305850168069203
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,4,2.0,128/256,Samsung,0.34408602150537637,0.1811063829787234,0.31086780577799894,-0.055441860465116344,0.4452934510651282,3.941714115937551
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,64/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5012048192771085,10.322444474697113
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,128/256/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4976935587895642,2.291205338637034
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.47747776856223406,3.420731325944265
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,0/0,iphone,0.3838383838383838,0.24545454545454545,0.36399551066217734,0.08596942636597538,0.5404202533430864,2.366164513429006
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,32/64,iphone,0.48484848484848486,0.22954545454545455,0.3810706502550616,0.0761207685269899,0.5440057101557537,4.316746513048808
OCT_S_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,32/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5444287690953218,3.9418882012367247
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,2.309379017353058
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,128/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4814415984808349,4.654310647646586
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,0/0,Samsung,0.3655913978494624,0.16340425531914896,0.33965722236932966,-0.04078148710166918,0.45267578771550987,1.5852308909098307
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,32/64,Samsung,0.4731182795698925,0.2329787234042553,0.3395939199928365,0.014276443867618505,0.581812823795591,3.2276296734809877
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,5,2.0,128/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5,2.6686442136764525
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,512/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.4537054742159829,4.36285175482432
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,512/256,iphone,0.3333333333333333,0.24053030303030304,0.3002008884361826,0.005328056020703409,0.5074927852171044,2.1588793794314065
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,1.0,512/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4325166007883444,1.4515966614087423
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,32/64,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5330921476843163,4.565389927228292
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,2.1612492640813192
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,512/256,Samsung,0.3655913978494624,0.17463829787234042,0.3557732117297751,0.0016375545851528006,0.4393301143619338,1.9098822712898254
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,64/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5238479122681958,6.54509285291036
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,3,2.0,128/256,Samsung,0.44086021505376344,0.18195744680851061,0.34042301784237267,-0.054513737461840295,0.4561236006498605,5.312439978122711
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,64/128,iphone,0.48484848484848486,0.21477272727272725,0.35930735930735935,0.037368922783603375,0.4995261664643582,3.5324924270311993
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49883720930232556,1.8406158328056335
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,128/64,iphone,0.3434343434343434,0.14659090909090908,0.28155682701137247,-0.06840444960982905,0.42869134399572156,2.1386344830195108
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,256/1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.48145957077371077,4.202078187465668
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,128/64,Samsung,0.3010752688172043,0.15659574468085108,0.31743297815404076,-0.01904922454484148,0.47482701122034204,1.8495518167813618
OCT_S_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,64/128,iphone,0.48484848484848486,0.2,0.32323232323232326,0.015213575190169526,0.5248985349276047,4.8041913390159605
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,64/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5165789578534555,4.088995929559072
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,256/1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.5207159167174772,1.9081970651944478
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5422010104302417,4.077486332257589
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,3,2.0,64/128,Samsung,0.5053763440860215,0.2,0.34176529743946776,0.008574739281575927,0.46992016475359205,5.097824494043986
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,64/128,iphone,0.42424242424242425,0.19962121212121214,0.3417323417323417,0.0014156786409484923,0.5217864164225002,2.2879252513249715
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,5,1.0,512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5,6.419252002239228
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,1024/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49708464208728265,1.6066451748212178
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,128/512/256,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5243835324950858,2.18643008073171
OCT_S,Sí­,Sí­,Sí­,RGB,Mobeen,4,1.0,100/50,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5227878261798172,2.5771014293034873
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,2,2.0,64/128,Samsung,0.44086021505376344,0.22770212765957445,0.35681190913291616,0.019862180786380246,0.49757721217011347,4.784727720419566
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,64/128,Samsung,0.46236559139784944,0.24144680851063832,0.40145367073838323,0.08428515163450179,0.4832873078880778,2.6483527263005575
OCT_i_inp,Sí­,Sí­,No,RGB,Rajagopalan,5,1.0,512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4973245924875974,2.520052421092987
OCT_S_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,128/256/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.46852499208704906,5.2315789103508
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5012987012987014,2.24397865931193
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,128/512/256,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.42556693697042813,2.2077213684717814
OCT_S_inp,Sí­,Sí­,No,RGB,Mobeen,3,1.0,100/50,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5644717040065877,2.4859909852345785
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,128/256,iphone,0.3333333333333333,0.23068181818181815,0.3048578979761775,0.03883495145631055,0.5165311907274971,2.401724116007487
OCT_i,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.49903796451058396,1.7464437246322633
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,64/256/128,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.481195558300396,2.390162706375122
OCT_i_inp,Sí­,Sí­,No,RGB,Alqudah,6,1.0,128/256,Samsung,0.3870967741935484,0.20714893617021274,0.37595521338734356,0.03915171288743868,0.4836917924379425,2.0443453113238017
OCT_S,Sí­,Sí­,Sí­,RGB,Rajagopalan,7,1.0,128/64,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.48148913545863553,2.340684545040131
OCT_i_inp,Sí­,Sí­,No,RGB,Ghosh,9,2.0,128/256/512,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4396828141391966,4.396117949485779
OCT_i_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,64/256/128,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.48090909765222334,1.874569555123647
OCT_S_inp,Sí­,Sí­,No,RGB,Rajagopalan,5,1.0,1024/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5058361445377986,5.512915281454722
OCT_i,Sí­,Sí­,Sí­,RGB,Mobeen,4,1.0,100/50,Samsung,0.5053763440860215,0.2,0.3393241167434715,0.0,0.4917548110339357,6.267686744530995
OCT_S_inp,Sí­,Sí­,No,RGB,Alqudah,6,0.5,0/0,iphone,0.32323232323232326,0.2632575757575758,0.3050093107521323,0.09124537607891481,0.5736639705828862,1.8350942373275756
OCT_i_inp,Sí­,Sí­,No,RGB,Mobeen,3,1.0,100/50,Samsung,0.3225806451612903,0.1763404255319149,0.2958332928610051,-0.046997855611150774,0.4678544345896209,4.708298826217652
OCT_S_inp,Sí­,Sí­,Sí­,RGB,Ghosh,6,0.5,128/256/512,iphone,0.48484848484848486,0.2,0.3166357452071738,0.0,0.5074651146501663,1.9563592155774434
